frame,time_s,forehead_curvature_px,left_cheek_curvature_px,right_cheek_curvature_px,left_chin_curvature_px,right_chin_curvature_px,rigid_curvature_px,local_peak_curvature_px,rigid_velocity_px,hood_curvature_px,face_to_hood_curvature_ratio,curvature_velocity_ratio,robust_z
600,24.000,0.159794,0.532522,0.663934,6.001415,1.440179,0.663934,6.001415,0.766964,0.008112,2.655738,1.228576,-0.730908
601,24.040,0.214314,0.620571,0.735590,3.864151,0.875893,0.735590,3.864151,0.852459,0.013284,2.942358,0.908459,-0.664795
602,24.080,0.169707,1.194606,0.666050,4.534905,0.953571,0.953571,4.534905,0.663406,0.041297,3.814286,1.258122,-0.463671
603,24.120,0.208961,1.116076,0.808302,5.896698,1.304018,1.116076,5.896698,0.811475,0.053760,4.464304,1.513446,-0.313734
604,24.160,0.944092,2.494183,2.223427,6.096226,1.560268,2.223427,6.096226,0.855103,0.013005,8.893707,2.668253,0.707976
605,24.200,2.628668,6.964040,5.537017,6.430189,1.384821,5.537017,6.964040,2.530407,0.016535,22.148069,3.271009,3.765301
606,24.240,4.378866,11.682444,9.043892,8.465095,1.830357,8.465095,11.682444,3.986321,0.021642,33.860378,2.597959,6.466927
607,24.280,4.319389,12.943945,8.231359,11.218868,2.461607,8.231359,12.943945,6.153623,0.014548,32.925438,1.623551,6.251268
608,24.320,3.474425,10.603913,6.406928,9.368396,2.802232,6.406928,10.603913,5.440772,0.027340,25.627710,1.105177,4.567934
609,24.360,1.848335,5.981491,3.556584,6.941038,1.582589,3.556584,6.941038,3.498414,0.024532,14.226336,0.795729,1.938030
610,24.400,1.314036,2.632734,2.728715,2.837264,1.039732,2.632734,2.837264,1.074828,0.018719,10.530936,1.151364,1.085629
611,24.440,2.087232,5.619249,4.416446,3.581132,1.369196,3.581132,5.619249,2.042453,0.010378,14.324529,2.297600,1.960680
612,24.480,2.954401,7.056319,5.041248,3.720283,1.522321,3.720283,7.056319,4.695663,0.009655,14.881132,1.104250,2.089069
613,24.520,2.538858,6.321259,5.200687,3.408491,1.417411,3.408491,6.321259,3.019340,0.009442,13.633963,0.883601,1.801390
614,24.560,1.403251,4.259122,3.775516,2.295755,1.283929,2.295755,4.259122,2.392453,0.005172,9.183019,0.848427,0.774710
615,24.600,0.569389,1.792174,1.177684,2.425472,1.015625,1.177684,2.425472,1.881544,0.008719,4.710735,0.551092,-0.256891
616,24.640,0.259913,0.856954,0.484400,0.917453,0.141964,0.484400,0.917453,0.749339,0.009606,1.937599,0.368241,-0.896558
617,24.680,0.157018,1.566631,1.489159,7.904245,2.402678,1.566631,7.904245,0.441301,0.007274,6.266526,2.631579,0.101976
618,24.720,0.116772,1.277102,1.280011,9.153302,2.800893,1.280011,9.153302,1.588313,0.011084,5.120042,1.261334,-0.162478
619,24.760,0.085250,1.064781,0.974881,6.490094,1.826339,1.064781,6.490094,0.946589,0.005123,4.259122,0.840096,-0.361063
620,24.800,0.090801,0.759122,0.804072,3.586792,0.976786,0.804072,3.586792,0.413802,0.008407,3.216288,1.182119,-0.601609
621,24.840,0.247621,1.254627,0.771814,6.245283,2.024554,1.254627,6.245283,1.122158,0.009130,5.018509,1.633672,-0.185899
622,24.880,0.649881,2.363300,2.230037,6.833490,1.926339,2.230037,6.833490,1.160233,0.004105,8.920148,1.954124,0.714075
623,24.920,0.795797,2.388683,1.660497,6.449528,1.804911,1.804911,6.449528,2.247752,0.015008,7.219643,1.059224,0.321827
624,24.960,0.571967,1.809889,0.989159,1.801415,0.382589,0.989159,1.809889,0.967478,0.017553,3.956637,0.615296,-0.430836
625,25.000,0.553132,1.742464,1.347171,1.534906,0.587500,1.347171,1.742464,0.842925,0.017422,5.388683,1.488256,-0.100512
626,25.040,0.913759,2.805658,1.794553,1.636792,0.653125,1.636792,2.805658,1.338974,0.021429,6.547170,1.500338,0.166711
627,25.080,2.106860,6.759915,4.870174,4.862264,1.308929,4.862264,6.759915,1.722105,0.021905,19.449057,3.176831,3.142731
628,25.120,3.578311,10.553411,7.560021,9.575943,2.579911,7.560021,10.553411,4.599057,0.070246,30.240084,2.391972,5.631850
629,25.160,4.699643,12.451612,8.485722,17.132076,4.240179,8.485722,17.132076,5.669487,0.139458,33.942886,1.652761,6.485958
630,25.200,4.373513,12.258858,7.668165,16.054245,4.981697,7.668165,16.054245,6.464040,0.151445,30.672661,1.263963,5.731630
631,25.240,2.326923,6.863035,4.564781,7.624528,2.944643,4.564781,7.624528,4.688789,0.097685,18.259123,0.818587,2.868255
632,25.280,0.807098,2.706505,2.160233,2.775472,1.209375,2.160233,2.775472,1.437736,0.082414,8.640931,0.705207,0.649669
633,25.320,0.670500,3.669487,2.452406,6.006132,2.955357,2.955357,6.006132,2.378371,0.029130,11.821428,1.548886,1.383301
634,25.360,0.837827,3.521417,2.721312,5.808962,2.966518,2.966518,5.808962,3.058482,0.045205,11.866072,1.091263,1.393598
635,25.400,1.619151,5.598889,3.649392,6.181132,1.895536,3.649392,6.181132,2.284770,0.073777,14.597568,1.365982,2.023660
636,25.440,2.474029,7.087255,4.194870,6.495755,1.629018,4.194870,7.087255,3.205711,0.042512,16.779482,1.528052,2.526953
637,25.480,3.153053,8.127975,4.286621,6.916038,1.570982,4.286621,8.127975,2.606557,0.047980,17.146482,1.475025,2.611607
638,25.520,3.008921,7.710999,4.923057,5.031604,1.458036,4.923057,7.710999,3.526441,0.036026,19.692226,1.605432,3.198822
639,25.560,2.040841,4.632470,3.638022,3.725472,0.993304,3.638022,4.632470,2.840296,0.020969,14.552089,1.142822,2.013170
640,25.600,1.561459,3.584083,2.759651,5.985377,1.145536,2.759651,5.985377,2.326811,0.016683,11.038604,1.068161,1.202730
641,25.640,1.063244,2.859334,1.806187,7.749057,1.247321,1.806187,7.749057,2.298519,0.013530,7.224749,0.780998,0.323005
642,25.680,0.315623,1.971444,1.044421,8.998114,1.555357,1.555357,8.998114,1.384188,0.008030,6.221428,0.844681,0.091574
643,25.720,0.054520,0.974617,0.992332,4.163208,1.350893,0.992332,4.163208,1.176362,0.011117,3.969328,0.775093,-0.427908
644,25.760,0.052934,0.872554,1.183501,3.813679,1.058036,1.058036,3.813679,1.219196,0.013038,4.232143,0.883331,-0.367286
645,25.800,0.055710,0.767319,0.722105,2.492453,0.608929,0.722105,2.492453,0.308036,0.011314,2.888419,0.945639,-0.677237
646,25.840,0.080492,1.305394,0.935484,2.978302,0.783929,0.935484,2.978302,0.508990,0.016601,3.741935,1.870968,-0.480360
647,25.880,0.330095,1.609201,1.039397,3.485849,1.249107,1.249107,3.485849,1.366208,0.022693,4.996428,1.332240,-0.190992
648,25.920,0.453013,1.788472,1.538075,4.112264,1.331696,1.538075,4.112264,1.544196,0.015961,6.152300,1.056949,0.075628
649,25.960,0.865979,2.407985,2.061608,3.533491,1.063839,2.061608,3.533491,1.268868,0.007307,8.246430,1.465738,0.558672
650,26.000,0.946669,2.693020,2.294289,4.103302,1.286161,2.294289,4.103302,2.281597,0.004056,9.177155,1.292388,0.773358
651,26.040,0.884417,2.733474,2.097832,3.191981,0.628571,2.097832,3.191981,1.984664,0.004499,8.391327,0.983452,0.592094
652,26.080,1.028747,3.130090,2.200687,4.325000,1.162946,2.200687,4.325000,1.869117,0.021396,8.802750,1.142093,0.686995
653,26.120,0.899286,3.237441,1.704125,4.002358,1.298661,1.704125,4.002358,1.997092,0.035665,6.816499,0.881548,0.228836
654,26.160,0.363997,2.063458,1.032522,2.631604,0.612054,1.032522,2.631604,1.331042,0.008851,4.130090,0.620481,-0.390826
655,26.200,0.093577,1.433104,0.559492,4.198585,0.974107,0.974107,4.198585,0.462718,0.016634,3.896429,1.086106,-0.444724
656,26.240,0.386598,1.843733,1.152036,3.233490,0.885268,1.152036,3.233490,0.874554,0.037980,4.608144,1.722965,-0.280556
657,26.280,0.719865,2.506081,1.046272,3.663208,1.040625,1.046272,3.663208,1.303807,0.033990,4.185087,0.960605,-0.378140
658,26.320,0.898097,2.847435,1.606557,3.133491,0.663393,1.606557,3.133491,1.374141,0.057865,6.426229,1.199842,0.138814
659,26.360,0.653053,1.903226,1.292174,3.623585,0.695982,1.292174,3.623585,1.726335,0.027356,5.168694,0.833532,-0.151256
660,26.400,0.299564,0.948969,0.747752,1.138208,0.243304,0.747752,1.138208,0.964569,0.023448,2.991010,0.555763,-0.653573
661,26.440,0.195282,1.399788,0.545743,2.126887,0.416071,0.545743,2.126887,0.702538,0.028276,2.182972,0.654718,-0.839959
662,26.480,0.227597,1.053146,0.627975,2.448585,0.497321,0.627975,2.448585,0.677419,0.025501,2.511899,0.910136,-0.764087
663,26.520,0.116971,1.364093,0.650978,3.280189,0.799554,0.799554,3.280189,0.709149,0.020525,3.198214,1.153284,-0.605778
664,26.560,0.133822,1.019302,0.369646,1.872170,0.764286,0.764286,1.872170,0.707827,0.033120,3.057143,1.078757,-0.638318
665,26.600,0.229976,1.142517,0.405605,1.111321,0.236161,0.405605,1.142517,0.576150,0.040279,1.622422,0.631796,-0.969259
666,26.640,0.123117,0.818086,0.719989,1.319340,0.307589,0.719989,1.319340,0.424379,0.014401,2.879958,1.439218,-0.679189
667,26.680,0.338620,1.092808,0.536224,0.618868,0.213839,0.536224,1.092808,0.529350,0.026240,2.144897,1.072448,-0.848742
668,26.720,1.025971,1.481491,1.003437,1.005189,0.264732,1.005189,1.481491,0.613208,0.028407,4.020755,1.759542,-0.416046
669,26.760,1.818398,3.644897,2.132734,2.616981,0.516518,2.132734,3.644897,1.446074,0.071593,8.530936,2.071337,0.624297
670,26.800,2.495837,5.084083,3.318614,5.400000,1.119196,3.318614,5.400000,2.321259,0.077044,13.274458,1.761785,1.718464
671,26.840,1.996035,4.826811,3.327869,6.567453,1.627679,3.327869,6.567453,3.197515,0.080000,13.311476,1.206018,1.727003
672,26.880,1.165543,3.053411,1.567689,4.453773,1.283036,1.567689,4.453773,1.738898,0.072184,6.270756,0.635153,0.102952
673,26.920,0.925059,2.884717,1.352459,3.493396,1.152679,1.352459,3.493396,1.181121,0.082250,5.409836,0.926336,-0.095633
674,26.960,1.116178,2.674511,1.085405,4.508962,0.798661,1.116178,4.508962,0.869646,0.057225,4.464711,1.088547,-0.313641
675,27.000,1.773394,5.031200,2.550767,6.043396,1.001786,2.550767,6.043396,1.421293,0.046240,10.203067,2.226831,1.010000
676,27.040,2.449643,6.500000,3.386303,7.043868,1.754464,3.386303,7.043868,2.537811,0.054598,13.545214,1.710642,1.780918
677,27.080,1.727795,5.656002,2.913009,4.700000,1.041071,2.913009,5.656002,3.141988,0.063317,11.652036,1.025744,1.344227
678,27.120,1.800952,5.929402,2.816764,4.145755,0.916964,2.816764,5.929402,0.242993,0.061724,11.267055,1.664271,1.255426
679,27.160,2.421491,6.934162,3.401110,7.774529,2.377232,3.401110,7.774529,3.021417,0.043793,13.604442,2.083752,1.794580
680,27.200,1.695678,5.609995,2.579323,7.167924,2.108482,2.579323,7.167924,2.517980,0.033974,10.317292,0.931265,1.036348
681,27.240,1.033109,3.613432,1.276573,5.032547,1.124554,1.276573,5.032547,1.526706,0.073498,5.106293,0.631235,-0.165650
682,27.280,0.898493,3.334215,1.484135,4.616509,1.487500,1.487500,4.616509,0.868852,0.057422,5.950000,1.241882,0.028964
683,27.320,1.109040,4.260973,1.896351,4.474057,1.290625,1.896351,4.474057,1.401904,0.054466,7.585404,1.670238,0.406196
684,27.360,1.901269,5.322052,3.047858,4.041981,1.070536,3.047858,5.322052,1.789001,0.061117,12.191433,1.910342,1.468648
685,27.400,2.293814,3.960074,2.971179,2.468396,0.874554,2.468396,3.960074,2.969811,0.059918,9.873585,1.037400,0.934000
686,27.440,1.721848,3.366737,2.497885,1.812736,0.650446,1.812736,3.366737,2.108673,0.068259,7.250943,0.713889,0.329047
687,27.480,0.960349,2.258858,1.620836,2.565566,0.789286,1.620836,2.565566,1.630090,0.021921,6.483342,0.867044,0.151988
688,27.520,0.362014,1.963776,1.050502,3.297170,1.111607,1.111607,3.297170,1.140931,0.025353,4.446429,0.802309,-0.317858
689,27.560,0.107058,1.358540,0.851666,3.864623,1.087054,1.087054,3.864623,1.441071,0.006273,4.348214,0.842024,-0.340512
690,27.600,0.237113,1.361978,0.506346,1.797170,0.504464,0.506346,1.797170,0.606696,0.024516,2.025383,0.494534,-0.876309
691,27.640,0.151467,1.234268,0.481756,4.564151,0.932143,0.932143,4.564151,0.741671,0.040854,3.728571,1.382624,-0.483443
692,27.680,0.135607,1.301957,0.592544,3.053302,0.729464,0.729464,3.053302,0.697321,0.024220,2.917857,1.013854,-0.670447
693,27.720,0.218676,1.493125,0.693548,4.147170,0.790625,0.790625,4.147170,0.790058,0.013612,3.162500,1.063111,-0.614016
694,27.760,0.194687,1.146483,0.647805,2.156604,0.629018,0.647805,2.156604,0.932589,0.028686,2.591222,0.752104,-0.745790
695,27.800,0.328311,1.599154,0.907721,2.139623,0.590179,0.907721,2.139623,0.834215,0.019343,3.630883,1.027529,-0.505976
696,27.840,0.638779,1.993654,1.325225,3.010377,1.187054,1.325225,3.010377,1.000000,0.020296,5.300899,1.445005,-0.120761
697,27.880,0.900872,2.268377,1.630883,2.288208,1.244643,1.630883,2.288208,1.620571,0.045747,6.523532,1.244678,0.161259
698,27.920,0.671689,2.356425,1.317028,3.148113,1.259375,1.317028,3.148113,1.598625,0.026683,5.268112,0.818234,-0.128324
699,27.960,0.381642,2.185880,1.144368,3.670283,0.918304,1.144368,3.670283,1.428609,0.040296,4.577472,0.756049,-0.287631
700,28.000,0.087232,0.830777,0.497356,1.985849,0.895536,0.830777,1.985849,0.955843,0.016223,3.323109,0.696828,-0.576969
701,28.040,0.363204,0.939450,0.782919,1.398585,0.534375,0.782919,1.398585,0.644368,0.006256,3.131676,0.978520,-0.621126
702,28.080,0.863402,1.885775,1.385246,0.938679,0.237054,0.938679,1.885775,0.908250,0.020476,3.754717,1.209157,-0.477412
703,28.120,1.040642,2.388948,1.865151,0.907075,0.237500,1.040642,2.388948,1.523113,0.026667,4.162570,0.856016,-0.383334
704,28.160,0.886796,2.275780,1.728715,0.503774,0.171875,0.886796,2.275780,0.902458,0.008144,3.547185,0.731206,-0.525282
705,28.200,1.002776,2.218403,2.068482,0.803774,0.763839,1.002776,2.218403,0.966509,0.008309,4.011102,1.073080,-0.418273
706,28.240,0.900079,2.130090,1.961661,1.293396,0.582589,1.293396,2.130090,1.020024,0.012282,5.173585,1.302164,-0.150128
707,28.280,0.488501,1.458488,1.318086,1.435377,0.574107,1.318086,1.458488,1.267925,0.009589,5.272343,1.152199,-0.127348
708,28.320,0.345757,0.868324,0.635643,0.885849,0.266518,0.635643,0.885849,0.826811,0.005534,2.542570,0.606895,-0.757012
709,28.360,0.091990,0.747488,0.336066,3.010849,0.304464,0.336066,3.010849,0.230037,0.011708,1.344262,0.635977,-1.033421
710,28.400,0.081086,0.836594,0.905605,3.696698,0.521429,0.836594,3.696698,0.429911,0.017586,3.346378,1.673189,-0.571602
711,28.440,0.081285,0.958752,0.583289,6.407547,1.179464,0.958752,6.407547,0.876785,0.008801,3.835008,1.467445,-0.458891
712,28.480,0.027756,0.743522,0.493390,3.317453,0.536161,0.536161,3.317453,0.570862,0.019409,2.144643,0.740734,-0.848800
713,28.520,0.331681,1.526441,0.812004,2.433962,0.366964,0.812004,2.433962,0.563393,0.007192,3.248017,1.431784,-0.594290
714,28.560,1.123910,2.680328,1.837652,3.442924,0.535268,1.837652,3.442924,1.100476,0.008243,7.350608,2.208891,0.352036
715,28.600,1.641951,3.613961,2.693813,3.484434,0.690625,2.693813,3.613961,2.258065,0.012660,10.775251,1.604157,1.141984
716,28.640,2.160587,4.773929,3.569804,5.365566,1.070982,3.569804,5.365566,2.341883,0.012791,14.279218,1.552107,1.950228
717,28.680,2.962728,7.804601,4.916446,8.058019,1.986161,4.916446,8.058019,2.846378,0.056749,19.665785,1.895220,3.192723
718,28.720,3.174861,8.516658,4.724484,9.893396,2.793303,4.724484,9.893396,3.665521,0.046010,18.897938,1.451031,3.015607
719,28.760,2.472641,7.861185,5.261238,8.234434,2.691964,5.261238,8.234434,3.204125,0.039524,21.044950,1.531735,3.510849
720,28.800,1.610825,6.319672,4.556055,5.841981,1.943304,4.556055,6.319672,4.280540,0.062463,18.224220,1.217437,2.860204
721,28.840,0.837034,2.836330,2.598096,2.529245,0.883482,2.529245,2.836330,2.750132,0.023071,10.116982,0.719489,0.990143
722,28.880,0.669310,4.227129,2.988895,4.889623,3.037054,3.037054,4.889623,1.897144,0.050542,12.148214,1.307025,1.458679
723,28.920,0.902855,3.350873,2.743522,6.159434,3.682143,3.350873,6.159434,2.698837,0.051708,13.403490,1.458175,1.748228
724,28.960,2.394132,7.278160,4.381809,10.836321,3.448661,4.381809,10.836321,3.034375,0.100657,17.527235,1.528570,2.699434
725,29.000,4.409595,11.840825,6.784505,11.311320,2.932143,6.784505,11.840825,4.612374,0.143300,27.138021,1.774481,4.916311
726,29.040,4.710745,12.408778,7.728451,8.487736,1.610268,7.728451,12.408778,6.011899,0.129967,30.913803,1.454867,5.787253
727,29.080,3.634219,10.651507,7.540719,7.304245,1.445982,7.304245,10.651507,5.389623,0.094762,29.216982,1.281276,5.395855
728,29.120,2.164750,6.807245,4.933897,9.734905,2.432143,4.933897,9.734905,5.534902,0.033892,19.735590,0.903270,3.208825
729,29.160,0.853291,2.794289,2.000793,4.310849,1.469643,2.000793,4.310849,1.675568,0.017586,8.003173,0.554969,0.502561
730,29.200,0.564235,2.475674,1.796668,4.156132,1.434821,1.796668,4.156132,1.674511,0.022677,7.186674,1.072613,0.314222
731,29.240,0.517446,2.383924,1.694606,2.544340,0.855804,1.694606,2.544340,2.204125,0.014302,6.778424,0.873816,0.220053
732,29.280,0.809873,2.941036,2.184558,3.783491,1.501786,2.184558,3.783491,1.491010,0.008982,8.738234,1.182397,0.672114
733,29.320,0.710745,2.936542,2.667636,5.489623,2.570536,2.667636,5.489623,2.161819,0.006979,10.670545,1.460586,1.117831
734,29.360,0.289056,1.644632,1.462718,6.326887,2.548661,1.644632,6.326887,2.109201,0.014877,6.578530,0.770136,0.173945
735,29.400,0.116574,0.797462,0.647277,3.282547,1.087946,0.797462,3.282547,1.285563,0.013810,3.189847,0.469819,-0.607708
736,29.440,0.105472,0.770227,0.698837,1.113208,0.243304,0.698837,1.113208,0.559492,0.005764,2.795346,0.757524,-0.698706
737,29.480,0.125694,0.698572,0.459545,0.991981,0.285268,0.459545,0.991981,0.461661,0.006585,1.838181,0.900052,-0.919491
738,29.520,0.169310,0.725806,0.683236,3.481604,0.970536,0.725806,3.481604,0.346113,0.010657,2.903226,1.451613,-0.673821
739,29.560,0.213719,0.806980,0.491803,3.370283,0.825893,0.806980,3.370283,0.660761,0.015255,3.227922,1.602941,-0.598925
740,29.600,0.576328,1.332628,1.161290,4.901887,1.362500,1.332628,4.901887,0.634906,0.007455,5.330513,2.057053,-0.113930
741,29.640,1.408604,4.899524,4.181914,10.665566,2.161161,4.181914,10.665566,1.723427,0.002775,16.727657,3.546501,2.514998
742,29.680,2.587034,6.984400,5.695928,11.842453,2.550447,5.695928,11.842453,4.871497,0.005156,22.783712,1.727367,3.911922
743,29.720,2.951427,7.175040,5.065045,6.582547,2.375446,5.065045,7.175040,3.739820,0.009294,20.260180,1.176369,3.329829
744,29.760,2.147105,5.177948,4.368059,3.802830,1.448661,3.802830,5.177948,4.454257,0.009737,15.211321,0.928190,2.165232
745,29.800,1.338422,2.722369,2.546536,2.730189,0.863393,2.546536,2.730189,1.703302,0.008424,10.186145,0.827125,1.006097
746,29.840,1.870143,5.612639,3.356690,7.080660,1.566071,3.356690,7.080660,1.130619,0.017225,13.426759,2.368937,1.753595
747,29.880,3.453212,9.980169,6.073771,8.373585,2.357589,6.073771,9.980169,3.171073,0.014877,24.295082,2.823898,4.260542
748,29.920,4.228985,12.088313,8.275251,12.875472,2.722322,8.275251,12.875472,5.481756,0.008128,33.101006,1.912727,6.291765
749,29.960,4.344369,11.569804,9.046272,10.449057,2.463839,9.046272,11.569804,6.000793,0.032414,36.185089,1.575656,7.003157
750,30.000,2.675456,7.154944,6.000265,4.258491,1.345982,4.258491,7.154944,3.171698,0.052447,17.033962,0.928535,2.585652
751,30.040,0.976408,2.530407,2.613697,2.881132,1.074107,2.530407,2.881132,2.664199,0.025895,10.121629,0.867187,0.991215
752,30.080,0.292823,1.325754,1.656531,4.041038,1.208929,1.325754,4.041038,0.843205,0.091034,5.303014,0.755974,-0.120273
753,30.120,0.150476,1.370439,1.331306,5.308491,1.240179,1.331306,5.308491,1.699894,0.048489,5.325225,1.046995,-0.115150
754,30.160,0.201824,0.899788,1.070069,3.018396,0.767411,0.899788,3.018396,0.730566,0.016437,3.599154,0.740426,-0.513295
755,30.200,0.211737,0.461925,0.658382,2.367924,0.636607,0.636607,2.367924,0.333686,0.011560,2.546429,1.196347,-0.756122
756,30.240,0.211935,0.504231,0.706240,4.079717,1.006696,0.706240,4.079717,0.744643,0.008259,2.824960,1.309879,-0.691875
757,30.280,0.215504,1.179535,0.919090,13.558962,2.346429,1.179535,13.558962,0.494643,0.009622,4.718139,1.903572,-0.255184
758,30.320,0.482752,1.408250,1.078001,13.635377,2.615179,1.408250,13.635377,1.350873,0.028752,5.632998,1.526132,-0.044157
759,30.360,1.267447,3.430989,2.455579,4.916038,1.340179,2.455579,4.916038,1.564286,0.051166,9.822316,1.684697,0.922174
760,30.400,1.843775,4.472501,3.510576,2.892925,0.910268,2.892925,4.472501,3.459810,0.049491,11.571698,1.151620,1.325696
761,30.440,1.843973,3.561608,2.684030,1.926887,0.671875,1.926887,3.561608,1.655660,0.040640,7.707547,0.753357,0.434370
762,30.480,1.432197,2.375198,1.684558,2.825000,1.033929,1.684558,2.825000,2.173113,0.039589,6.738234,0.879947,0.210783
763,30.520,0.670698,1.304601,1.252512,3.639623,1.391964,1.304601,3.639623,1.588049,0.034483,5.218403,0.693722,-0.139790
764,30.560,0.293616,0.937864,0.663406,2.607547,1.145536,0.937864,2.607547,0.753571,0.031248,3.751454,0.801038,-0.478164
765,30.600,0.185765,0.796668,1.079323,2.994340,1.234821,1.079323,2.994340,0.531465,0.030394,4.317292,1.679833,-0.347645
766,30.640,0.215900,0.722105,0.886568,2.189623,0.975893,0.886568,2.189623,1.258065,0.034483,3.546272,0.990839,-0.525493
767,30.680,0.124306,0.466155,0.399524,2.963207,0.309821,0.399524,2.963207,0.383131,0.031987,1.598096,0.486870,-0.974870
768,30.720,0.132236,0.701745,0.501058,5.433962,1.034821,0.701745,5.433962,0.401904,0.027947,2.806980,1.403490,-0.696022
769,30.760,0.096154,0.422263,0.354045,6.567924,1.271429,0.422263,6.567924,0.468800,0.023087,1.689053,0.844527,-0.953889
770,30.800,0.104481,0.232681,0.268112,6.289623,1.578571,0.268112,6.289623,0.323903,0.009015,1.072448,0.536224,-1.096119
771,30.840,0.134219,0.270492,0.185616,2.765094,0.702232,0.270492,2.765094,0.176891,0.012742,1.081967,0.540984,-1.093923
772,30.880,0.191911,0.508197,0.444209,3.139151,0.690179,0.508197,3.139151,0.318350,0.017373,2.032787,1.016393,-0.874602
773,30.920,0.138977,0.603384,0.430196,2.811792,0.616964,0.603384,2.811792,0.611161,0.014154,2.413538,1.206769,-0.786776
774,30.960,0.139374,0.658117,0.757800,2.307547,0.560268,0.658117,2.307547,0.208091,0.006371,2.632470,1.316235,-0.736276
775,31.000,0.148890,2.900846,3.126124,3.116509,0.908482,2.900846,3.126124,0.839503,0.009392,11.603384,5.538112,1.333005
776,31.040,0.427240,2.789794,3.106029,0.853302,0.258929,0.853302,3.106029,1.030189,0.009261,3.413208,0.912773,-0.556186
777,31.080,0.924465,3.068218,2.835537,1.341509,0.226339,1.341509,3.068218,0.729717,0.024992,5.366038,1.524524,-0.105736
778,31.120,1.522006,3.886303,3.395558,1.500000,0.428571,1.522006,3.886303,1.785377,0.042496,6.088026,1.210298,0.060802
779,31.160,1.898295,4.528028,3.656531,2.126415,0.616071,2.126415,4.528028,2.572642,0.016059,8.505660,0.975863,0.618467
780,31.200,2.381047,5.468800,4.624273,3.019811,0.693304,3.019811,5.468800,2.432547,0.014499,12.079246,1.206672,1.442770
781,31.240,2.774385,6.338445,5.356954,4.633491,1.273661,4.633491,6.338445,3.620307,0.010558,18.533962,1.531010,2.931651
782,31.280,3.186162,7.447118,5.925965,7.224057,1.677232,5.925965,7.447118,3.697515,0.025977,23.703861,1.619598,4.124168
783,31.320,2.940325,7.110524,5.913538,6.225000,1.672321,5.913538,7.110524,4.304337,0.017947,23.654152,1.478042,4.112702
784,31.360,2.361221,5.640931,4.731095,3.735377,1.590625,3.735377,5.640931,3.731359,0.047635,14.941509,0.929696,2.102996
785,31.400,2.278152,4.788208,4.211264,3.337264,1.250446,3.337264,4.788208,3.307245,0.040181,13.349056,0.948274,1.735672
786,31.440,1.849128,5.053675,3.056055,3.966038,1.370982,3.056055,5.053675,2.055660,0.040722,12.224220,1.139701,1.476211
787,31.480,1.074941,3.391327,1.602856,4.154717,1.431696,1.602856,4.154717,2.252512,0.037061,6.411423,0.744100,0.135399
788,31.520,0.431602,1.960603,0.900582,4.135849,1.518750,1.518750,4.135849,1.245089,0.021461,6.075000,0.868452,0.057797
789,31.560,0.117962,1.025383,0.473559,2.251415,0.374107,0.473559,2.251415,0.515179,0.010378,1.894236,0.538053,-0.906561
790,31.600,0.257335,1.469064,0.634056,3.831604,0.560268,0.634056,3.831604,0.701786,0.010870,2.536224,1.042029,-0.758476
791,31.640,0.258327,1.811211,1.163141,5.082076,1.387500,1.387500,5.082076,1.066518,0.020903,5.550000,1.569301,-0.063302
792,31.680,0.495837,2.059228,0.994447,7.759906,1.622321,1.622321,7.759906,1.408514,0.008719,6.489286,1.310950,0.153359
793,31.720,0.421491,1.347171,0.662612,3.269340,1.014732,1.014732,3.269340,1.143750,0.004844,4.058928,0.795162,-0.407241
794,31.760,0.207375,0.986780,0.541777,3.614623,1.009821,0.986780,3.614623,1.127232,0.011806,3.947118,0.869033,-0.433031
795,31.800,0.189532,0.594395,0.433104,1.441981,0.452232,0.452232,1.441981,0.542570,0.013465,1.808929,0.541660,-0.926238
796,31.840,0.230373,1.459810,0.602856,2.329717,0.650446,0.650446,2.329717,0.446060,0.024713,2.601786,1.300893,-0.743353
797,31.880,0.197264,1.454521,0.478583,2.877830,0.952232,0.952232,2.877830,0.742857,0.021330,3.808928,1.601847,-0.464907
798,31.920,0.121531,1.889741,1.051031,4.533019,1.202232,1.202232,4.533019,0.424114,0.017274,4.808928,2.060431,-0.234242
799,31.960,0.148890,1.870703,1.129032,4.363679,1.463839,1.463839,4.363679,1.446429,0.015714,5.855357,1.565149,0.007134
800,32.000,0.211935,1.285563,0.349286,4.083490,1.120982,1.120982,4.083490,0.862500,0.016683,4.483929,0.970998,-0.309208
801,32.040,0.168517,1.200952,0.445531,1.645755,0.579018,0.579018,1.645755,0.443681,0.027718,2.316072,0.886582,-0.809258
802,32.080,0.142744,1.430989,0.709149,2.986321,0.677232,0.709149,2.986321,0.662054,0.028062,2.836594,1.282675,-0.689191
803,32.120,0.183981,1.192226,0.558435,3.925472,0.975893,0.975893,3.925472,1.023214,0.018210,3.903571,1.158146,-0.443076
804,32.160,0.200040,1.911158,0.794289,4.908019,1.860268,1.860268,4.908019,0.491803,0.023120,7.441072,2.455770,0.372903
805,32.200,0.150079,2.011105,0.798519,5.725000,2.479464,2.011105,5.725000,2.068750,0.018210,8.044421,1.570837,0.512075
806,32.240,0.150476,1.826547,0.822052,7.935849,3.158036,1.826547,7.935849,2.059375,0.021396,7.306187,0.884928,0.341790
807,32.280,0.172086,2.199894,1.370439,6.458019,2.870982,2.199894,6.458019,1.607615,0.026650,8.799577,1.199836,0.686264
